ref	pos	strand	convertedBaseQualities	convertedBaseCount	unconvertedBaseQualities	unconvertedBaseCount
1	44780677	-	F	1		0
1	44780683	-	F	1		0
1	44780685	-	F	1		0
1	44780687	-	F	1		0
1	44780693	-	F	1		0
1	44780697	-	F	1		0
1	44780698	-	F	1		0
1	44780699	-	F	1		0
1	44780707	-	F	1		0
1	44780709	-	F	1		0
1	46316594	+	F	1		0
1	46316601	+	F	1		0
1	46316603	+	F	1		0
1	46316604	+	F	1		0
1	46316605	+	F	1		0
1	46316606	+	FF	2		0
1	46316610	+	FF	2		0
1	46316613	+	FF	2		0
1	46316616	+	FF	2		0
1	46316619	+	FF	2		0
1	46316624	+	FF	2		0
1	46316627	+	FF	2		0
1	46316637	+	FFFF	4		0
1	46316638	+	FFFF	4		0
1	46316656	+	FFF	3		0
1	46316657	+	:FF	3		0
1	46316666	+	FF	2		0
1	46316679	+	F	1		0
1	50326771	+	F	1		0
1	50326773	+	F	1		0
1	50326781	+	F	1		0
1	50326788	+	FF	2		0
1	50326794	+	FF	2		0
1	50326797	+	FF	2		0
1	50326800	+	FF	2		0
1	50326802	+	FF	2		0
1	50326803	+	FF	2		0
1	50326805	+	FF	2		0
1	50326808	+	FF	2		0
1	50326809	+	FF	2		0
1	50326810	+	F	1		0
1	50326815	+	F	1		0
1	50941501	-	F	1		0
1	50941507	-	F	1		0
1	50941509	-	F	1		0
1	50941513	-	F	1		0
1	51250763	-	F	1		0
1	51250764	-	F	1		0
1	51250769	-	F	1		0
1	51250770	-	F	1		0
1	51250772	-	F	1		0
1	51250775	-	F	1		0
1	51250778	-	F	1		0
1	51250783	-	F	1		0
1	51250784	-	F	1		0
1	51250785	-	F	1		0
1	51250787	-	F	1		0
1	51250788	-	F	1		0
1	51250791	-	F	1		0
1	51250793	-	F	1		0
1	51250796	-	F	1		0
1	51250802	-	F	1		0
1	51250964	-	F	1		0
1	51250973	-	FFF	3		0
1	51250976	-	FFF	3		0
1	51250982	-	FFF	3		0
1	51250984	-	FFF	3		0
1	51250988	-	FFF	3		0
1	51250989	-	FFF	3		0
1	51250990	-	FFF	3		0
1	51250991	-	FFF	3		0
1	51250997	-	FFF	3		0
1	51250998	-	FFF	3		0
1	51251000	-	FFF	3		0
1	51251002	-	FFF	3		0
1	51251006	-	FF	2		0
1	51251007	-	FF	2		0
1	51251011	-	F	1		0
1	51251012	-	F	1		0
1	51251015	-	F	1		0
1	52772411	-	F	1		0
1	52772419	-	F	1		0
1	52772426	-	F	1		0
1	52772445	-	F	1		0
1	52772449	-	F	1		0
1	52772459	-	F	1		0
1	52772465	-	F	1		0
1	52772467	-	F	1		0
1	53975568	-	F	1		0
1	53975575	-	F	1		0
1	53975586	-	F	1		0
1	53975595	-	F	1		0
1	58631228	-	F	1		0
1	58631232	-	F	1		0
1	58631234	-	F	1		0
1	58631235	-	F	1		0
1	58631236	-	F	1		0
1	58631239	-	F	1		0
1	58631247	-	F	1		0
1	58631250	-	F	1		0
1	58631263	-	F	1		0
1	63788992	-	F	1		0
1	63788996	-	F	1		0
1	63789001	-	F	1		0
1	63789024	-	F	1		0
1	63789026	-	:	1		0
1	63789036	-	F	1		0
1	63789037	-	F	1		0
1	63789043	-	F	1		0
1	63789044	-	F	1		0
1	63789045	-	:	1		0
1	63789050	-	F	1		0
1	67420061	-	F	1		0
1	67420073	-	F	1		0
1	67420074	-	F	1		0
1	67420080	-	F	1		0
1	67420081	-	F	1		0
1	67420100	-	F	1		0
1	67420104	-	F	1		0
1	67420105	-	F	1		0
1	67420116	-	F	1		0
1	67420121	-	F	1		0
1	67430067	-	F	1		0
1	67430069	-	F	1		0
1	67430070	-	F	1		0
1	67430078	-	F	1		0
1	67430079	-	F	1		0
1	67430080	-	F	1		0
1	67430088	-	F	1		0
1	67430090	-	F	1		0
1	67430093	-	F	1		0
1	67430096	-	F	1		0
1	67430100	-	F	1		0
1	67430104	-	F	1		0
1	67430107	-	F	1		0
1	67430109	-	F	1		0
1	67430112	-	F	1		0
1	67430113	-	F	1		0
1	67430115	-	F	1		0
1	68242876	-	F	1		0
1	68242880	-	F	1		0
1	68242887	-	F	1		0
1	68242912	-	F	1		0
1	68242913	-	:	1		0
1	68242919	-	F	1		0
1	68242957	-	F	1		0
1	68242968	-	F	1		0
1	68242974	-	F	1		0
1	68242977	-	F	1		0
1	68242979	-	F	1		0
1	68242983	-	FF	2		0
1	68242984	-	FF	2		0
1	68242985	-	FF	2		0
1	68242987	-	FF	2		0
1	68242990	-	FF	2		0
1	68242993	-	FF	2		0
1	68242994	-	FF	2		0
1	68242999	-	FF	2		0
1	68243009	-	F	1		0
1	68243010	-	F	1		0
1	68243017	-	F	1		0
1	68243020	-	F	1		0
1	68243023	-	F	1		0
1	68243024	-	F	1		0
1	68243025	-	F	1		0
1	69970569	+	F	1		0
1	69970576	+	F	1		0
1	69970588	+	F	1		0
1	69970592	+	F	1		0
1	69970594	+	F	1		0
1	69970599	+	F	1		0
1	69970603	+	F	1		0
1	69970604	+	F	1		0
1	69970610	+	F	1		0
1	69970614	+	F	1		0
1	72274617	+	F	1		0
1	72274618	+	F	1		0
1	72274627	+	F	1		0
1	72274630	+	F	1		0
1	72274631	+	F	1		0
1	72274632	+	F	1		0
1	72274633	+	F	1		0
1	72274643	+	F	1		0
1	72274648	+	F	1		0
1	76700808	+	F	1		0
1	76700810	+	F	1		0
1	76700811	+	F	1		0
1	76700818	+	F	1		0
1	76700819	+	F	1		0
1	76700820	+	F	1		0
1	76700825	+	F	1		0
1	76700826	+	F	1		0
1	76700827	+	F	1		0
1	76700837	+	F	1		0
1	76700848	+	F	1		0
1	76700849	+	F	1		0
1	76700852	+	F	1		0
1	76700853	+	F	1		0
1	76700855	+	F	1		0
1	76700857	+	F	1		0
1	76700858	+	F	1		0
1	76700859	+	F	1		0
1	76700876	+	F	1		0
1	76700877	+	F	1		0
1	76700883	+	F	1		0
1	76700884	+	F	1		0
1	76700885	+	F	1		0
1	76700886	+	F	1		0
1	76700888	+	F	1		0
1	76700895	+	F	1		0
1	76700903	+	F	1		0
1	76700906	+	F	1		0
1	76700907	+	F	1		0
1	76700908	+	F	1		0
1	76700910	+	F	1		0
1	76700912	+	F	1		0
1	76700913	+	F	1		0
1	76700914	+	F	1		0
1	76700921	+	F	1		0
1	76700922	+	F	1		0
1	76700923	+	F	1		0
1	76700927	+	F	1		0
1	77129445	+	F	1		0
1	77129447	+	F	1		0
1	77129452	+	F	1		0
1	77129459	+	F	1		0
1	77129464	+	:	1		0
1	77129465	+	:	1		0
1	77129473	+	F	1		0
1	77129478	+	F	1		0
1	77129591	+	F	1		0
1	77129592	+	F	1		0
1	77129607	+	F	1		0
1	77129608	+	F	1		0
1	77129609	+	F	1		0
1	77129625	+	F	1		0
1	77129626	+	F	1		0
1	77129627	+	F	1		0
1	77129636	+	F	1		0
1	77129645	+	F	1		0
1	77129651	+	F	1		0
1	77810283	-	F	1		0
1	77810284	-	F	1		0
1	77810297	-	F	1		0
1	77810300	-	F	1		0
1	77810301	-	F	1		0
1	77810312	-	F	1		0
1	77810317	-	F	1		0
1	77810318	-	F	1		0
1	77810319	-	F	1		0
1	77810321	-	F	1		0
1	77810328	-	F	1		0
1	77810329	-	F	1		0
1	77810338	-	F	1		0
1	77810340	-	F	1		0
1	77810341	-	F	1		0
1	77810343	-	F	1		0
1	77810346	-	F	1		0
1	78751032	+	F	1		0
1	78751033	+	F	1		0
1	78751042	+	F	1		0
1	78751044	+	F	1		0
1	78751045	+	F	1		0
1	81723223	+	F	1		0
1	81723226	+	F	1		0
1	81723232	+	F	1		0
1	81723239	+	F	1		0
1	81723249	+	F	1		0
1	81723250	+	F	1		0
1	81723262	+	F	1		0
1	81723266	+	F	1		0
1	86785291	+	F	1		0
1	86785293	+	FF	2		0
1	86785294	+	FF	2		0
1	86785298	+	FF	2		0
1	86785299	+	FF	2		0
1	86785302	+	FF	2		0
1	86785307	+	FF	2		0
1	86785309	+	FF	2		0
1	86785315	+	FF	2		0
1	86785323	+	FF	2		0
1	86785325	+	FF	2		0
1	86785329	+	FF	2		0
1	86785335	+	FF	2		0
1	86785337	+	FF	2		0
1	86785339	+	F	1		0
1	86785340	+	F	1		0
1	86785341	+	F	1		0
1	88982878	-	F	1		0
1	88982880	-	F	1		0
1	88982882	-	F	1		0
1	88982885	-	F	1		0
1	88982900	-	F	1		0
1	88982902	-	F	1		0
1	88982906	-	F	1		0
1	89104662	-	F	1		0
1	89104666	-	F	1		0
1	89104667	-	F	1		0
1	89104699	-	F	1		0
1	90601350	+	F	1		0
1	90601373	+	F	1		0
1	90601381	+	F	1		0
1	90601383	+	F	1		0
1	90601386	+	F	1		0
1	91387491	-	F	1		0
1	91387492	-	F	1		0
1	91387493	-	F	1		0
1	91387495	-	F	1		0
1	91387496	-	F	1		0
1	91387502	-	F	1		0
1	91387511	-	F	1		0
1	91387513	-	F	1		0
1	91387517	-	F	1		0
1	91387523	-	F	1		0
1	91387524	-	F	1		0
1	91387531	-	F	1		0
1	91387533	-	F	1		0
1	91387539	-	F	1		0
1	91643599	+	,	1		0
1	91643603	+	F	1		0
1	91643609	+	F	1		0
1	91643611	+	F	1		0
1	91643618	+	F	1		0
1	91643627	+	F	1		0
1	91643628	+	F	1		0
1	91643631	+	F	1		0
1	91643632	+	F	1		0
1	91643637	+	,	1		0
1	91643641	+	F	1		0
1	91643645	+	:	1		0
1	92073801	-	F	1		0
1	92073803	-	F	1		0
1	92073807	-	F	1		0
1	92073822	-	F	1		0
1	92073831	-	F	1		0
1	92073832	-	F	1		0
1	92073837	-	F	1		0
1	92073840	-	F	1		0
1	92073913	-	F	1		0
1	92073917	-	F	1		0
1	92073918	-	F	1		0
1	92073921	-	F	1		0
1	92073925	-	F	1		0
1	92073947	-	F	1		0
1	92073953	-	F	1		0
1	92073954	-	F	1		0
1	92073956	-	F	1		0
1	92073959	-	F	1		0
1	92115212	-	F	1		0
1	92115226	-	F	1		0
1	92115234	-	F	1		0
1	92115236	-	F	1		0
1	92115237	-	F	1		0
1	92115238	-	F	1		0
1	92115239	-	F	1		0
1	92115249	-	F	1		0
1	92115257	-	F	1		0
1	92115260	-	F	1		0
1	92115261	-	F	1		0
1	92115264	-	F	1		0
1	92115266	-	F	1		0
1	92833417	+	F	1		0
1	92833418	+	F	1		0
1	92833421	+	F	1		0
1	92833433	+	F	1		0
1	92833434	+	F	1		0
1	92836190	+	F	1		0
1	92836193	+	F	1		0
1	92836195	+	F	1		0
1	92836207	+	F	1		0
1	92836213	+	F	1		0
1	92836219	+	F	1		0
1	92836228	+	F	1		0
1	92836229	+	F	1		0
1	93278923	-	F	1		0
1	93278927	-	F	1		0
1	93278937	-	F	1		0
1	93278939	-	F	1		0
1	93278941	-	F	1		0
1	93278951	-	F	1		0
1	93278953	-	F	1		0
1	93278966	-	F	1		0
1	93278972	-	F	1		0
1	93278976	-	F	1		0
1	93278977	-	F	1		0
1	96447106	+	F	1		0
1	96447116	+	FF	2		0
1	96447123	+	FF	2		0
1	96447128	+	FF	2		0
1	96447134	+	FF	2		0
1	96447142	+	FFF	3		0
1	96447144	+	FFF	3		0
1	96447145	+	FFF	3		0
1	96447154	+	FFF	3		0
1	96447156	+	FFF	3		0
1	96447157	+	FFF	3		0
1	96447174	+	F:	2		0
1	96447175	+	FF	2		0
1	96447178	+	F	1		0
1	96447184	+	F	1		0
1	96447192	+	F	1		0
1	96447196	+	F	1		0
1	96447303	+	FF	2		0
1	96447310	+	FF	2		0
1	96447312	+	FF	2		0
1	96447313	+	FF	2		0
1	96447323	+	F	1		0
1	96447327	+	F	1		0
1	96447328	+	F	1		0
1	96447329	+	F	1		0
1	96447335	+	F	1		0
1	96447339	+	F	1		0
1	96447340	+	F	1		0
1	96447388	+	F	1		0
1	96447399	+	FF	2		0
1	96447400	+	FF	2		0
1	96447402	+	FF	2		0
1	96447407	+	FF	2		0
1	96447408	+	FF	2		0
1	96447410	+	FF	2		0
1	96447411	+	FF	2		0
1	96447412	+	FF	2		0
1	96447415	+	FF	2		0
1	96447418	+	FF	2		0
1	96447419	+	FF	2		0
1	96447533	+	F	1		0
1	96447539	+	F	1		0
1	96447540	+	F	1		0
1	96447546	+	F	1		0
1	96447550	+	,	1		0
1	96447554	+	F	1		0
1	96447555	+	F	1		0
1	96447562	+	,	1		0
1	96447592	+	F	1		0
1	96447597	+	F	1		0
1	96447598	+	F	1		0
1	96447606	+	F	1		0
1	96447607	+	F	1		0
1	96447611	+	F	1		0
1	96447614	+	F	1		0
1	96447621	+	F	1		0
1	96447623	+	F	1		0
1	96447628	+	F	1		0
1	96447688	+	F	1		0
1	96447691	+	F	1		0
1	96447711	+	FF	2		0
1	96447716	+	FF	2		0
1	96447724	+	FF	2		0
1	96447725	+	FF	2		0
1	96447735	+	FF	2		0
1	96448035	+	F	1		0
1	96448039	+	F	1		0
1	96448047	+	F	1		0
1	96448052	+	F	1		0
1	96448070	+	FFF	3		0
1	96448072	+	FF	2		0
1	96448073	+	FF	2		0
1	96448077	+	FF	2		0
1	96448088	+	FF	2		0
1	96448099	+	F	1		0
1	96448100	+	F	1		0
1	96448101	+	F	1		0
1	96448108	+	F	1		0
1	96448125	+	F	1		0
1	96448128	+	F	1		0
1	96448129	+	F	1		0
1	96448134	+	FF	2		0
1	96448145	+	FF	2		0
1	96448146	+	FF	2		0
1	96448150	+	FF	2		0
1	96448154	+	FF	2		0
1	96448155	+	FF	2		0
1	96448156	+	FF	2		0
1	96448171	+	F	1		0
1	96448174	+	F	1		0
1	96448176	+	F	1		0
1	96448248	+	F	1		0
1	96448255	+	FF	2		0
1	96448263	+	FF	2		0
1	96448266	+	FF	2		0
1	96448272	+	FF	2		0
1	96448276	+	FF	2		0
1	96448282	+	:F	2		0
1	96448284	+	FF	2		0
1	96448285	+	FF	2		0
1	96448290	+	FF	2		0
1	96448334	+	F	1		0
1	96448335	+	F	1		0
1	96448338	+	F	1		0
1	96448339	+	F	1		0
1	96448341	+	F	1		0
1	96448342	+	,F	2		0
1	96448343	+	FF	2		0
1	96448344	+	F	1		0
1	96448346	+	F	1		0
1	96448348	+	F	1		0
1	96448354	+	F	1		0
1	96448368	+	F	1		0
1	96448372	+	,	1		0
1	96448374	+	F	1		0
1	96448379	+	F	1		0
1	96448389	+	F	1		0
1	96679047	-	F	1		0
1	96679063	-	F	1		0
1	96679066	-	F	1		0
1	96679069	-	F	1		0
1	96679072	-	F	1		0
1	96679075	-	F	1		0
1	96679086	-	F	1		0
1	96679088	-	F	1		0
1	96679327	-	F	1		0
1	96679336	-	F	1		0
1	96679342	-	F	1		0
1	96679345	-	F	1		0
1	96679352	-	F	1		0
1	96679360	-	F	1		0
1	96679361	-	F	1		0
1	96679362	-	F	1		0
1	96679524	-	F	1		0
1	96679525	-	F	1		0
1	96679527	-	F	1		0
1	96679531	-	F	1		0
1	96679539	-	F	1		0
1	96679544	-	F	1		0
1	96679546	-	F	1		0
1	96679557	-	F	1		0
1	97546335	+	F	1		0
1	97546359	+	F	1		0
1	97546362	+	F	1		0
1	97547053	+	F	1		0
1	101786436	-	F	1		0
1	101786437	-	F	1		0
1	101786438	-	F	1		0
1	101786443	-	F	1		0
1	101786446	-	F	1		0
1	101786451	-	F	1		0
1	101786452	-	F	1		0
1	101786457	-	F	1		0
1	101786459	-	F	1		0
1	101786460	-	F	1		0
1	101786461	-	F	1		0
1	101786467	-	F	1		0
1	101786478	-	F	1		0
1	101786483	-	F	1		0
1	101786487	-	F	1		0
1	101786496	-	F	1		0
1	107505470	+	F	1		0
1	107505473	+	F	1		0
1	107505491	+	F	1		0
1	107505492	+	F	1		0
1	107505498	+	F	1		0
1	107505499	+	F	1		0
1	107505501	+	F	1		0
1	107505504	+	F	1		0
1	107505505	+	F	1		0
1	107505507	+	F	1		0
1	107505509	+	F	1		0
1	108992591	+	F	1		0
1	108992613	+	F	1		0
1	108992615	+	F	1		0
1	108992620	+	F	1		0
1	108992627	+	F	1		0
1	108992632	+	F	1		0
1	108992633	+	F	1		0
1	108992641	+	F	1		0
1	108992676	+	F	1		0
1	108992678	+	F	1		0
1	108992684	+	F	1		0
1	108992692	+	FF	2		0
1	108992693	+	FF	2		0
1	108992694	+	FF	2		0
1	108992698	+	FF	2		0
1	108992704	+	FF	2		0
1	108992706	+	FF	2		0
1	108992708	+	FF	2		0
1	108992709	+	FF	2		0
1	108992710	+	FF	2		0
1	108992713	+	FF	2		0
1	108992714	+	FF	2		0
1	108992716	+	FF	2		0
1	108992728	+	FF	2		0
1	108992729	+	FF	2		0
1	108992733	+	FF	2		0
1	109651862	+	F	1		0
1	109651866	+	F	1		0
1	109651869	+	F	1		0
1	109651871	+	F	1		0
1	109651880	+	F	1		0
1	109651886	+	F	1		0
1	109651888	+	F	1		0
1	109651902	+	F	1		0
1	109651908	+	F	1		0
1	114536194	+	F	1		0
1	114536200	+	F	1		0
1	114536209	+	F	1		0
1	114536214	+	F	1		0
1	114536219	+	F	1		0
1	114536222	+	F	1		0
1	114536224	+	F	1		0
1	114536226	+	F	1		0
1	114536233	+	F	1		0
1	114536235	+	F	1		0
1	116051740	-	F	1		0
1	116051744	-	F	1		0
1	116051747	-	F	1		0
1	116051748	-	F	1		0
1	116051753	-	F	1		0
1	116051758	-	F	1		0
1	116051761	-	F	1		0
1	116051764	-	F	1		0
1	116051768	-	F	1		0
1	116051770	-	F	1		0
1	116051771	-	F	1		0
1	116051780	-	F	1		0
1	120057204	-	F	1		0
1	120155570	-	F	1		0
1	120155571	-	F	1		0
1	120155577	-	F	1		0
1	120155578	-	F	1		0
1	120155582	-	F	1		0
1	120155590	-	F	1		0
1	120155593	-	F	1		0
1	120155602	-	F	1		0
1	120155603	-	F	1		0
1	120155604	-	F	1		0
1	120155615	-	F	1		0
1	120155622	-	F	1		0
1	120155623	-	F	1		0
1	120832964	+	F	1		0
1	120832969	+	F	1		0
1	120832970	+	F	1		0
1	120832971	+	F	1		0
1	120832973	+	F	1		0
1	120832974	+	F	1		0
1	120832978	+	F	1		0
1	120832979	+	F	1		0
1	120832980	+	F	1		0
1	120832981	+	F	1		0
1	120833604	+	F	1		0
1	120833606	+	F	1		0
1	120833609	+	F	1		0
1	120833616	+	F	1		0
1	121016885	-	F	1		0
1	121016886	-	F	1		0
1	121016888	-	F	1		0
1	121016890	-	F	1		0
1	121016903	-	F	1		0
1	121016912	-	F	1		0
1	121324410	+	F	1		0
1	121324428	+	F	1		0
1	121324429	+	F	1		0
1	121324430	+	F	1		0
1	121324434	+	F	1		0
1	121324442	+	F	1		0
1	121324445	+	F	1		0
1	121324451	+	F	1		0
1	143744557	+	F	1		0
1	143744562	+	F	1		0
1	143744567	+	F	1		0
1	143744574	+	F	1		0
1	143744585	+	F	1		0
1	143744603	+	F	1		0
1	143744604	+	F	1		0
1	143768991	+	F	1		0
1	143768992	+	F	1		0
1	143768995	+	F	1		0
1	143769023	+	F	1		0
1	143769028	+	F	1		0
1	143769033	+	F	1		0
1	143956406	-	F	1		0
1	143956409	-	F	1		0
1	143956411	-	F	1		0
1	143956433	-	F	1		0
1	143956451	-	F	1		0
1	143956452	-	F	1		0
1	143956456	-	F	1		0
1	143956459	-	F	1		0
1	143956464	-	F	1		0
1	143956467	-	F	1		0
1	143956470	-	F	1		0
1	143956471	-	F	1		0
1	144059130	+	F	1		0
1	144059138	+	F	1		0
1	144059150	+	F	1		0
1	144059151	+	F	1		0
1	144059157	+	F	1		0
1	144059161	+	F	1		0
1	144059162	+	F	1		0
1	144059167	+	F	1		0
1	144059168	+	F	1		0
1	144059171	+	F	1		0
1	144059177	+	F	1		0
1	144448807	-	F	1		0
1	144448808	-	F	1		0
1	144448810	-	F	1		0
1	144448811	-	F	1		0
1	144448814	-	F	1		0
1	144448821	-	F	1		0
1	144448822	-	F	1		0
1	144448833	-	F	1		0
1	144448834	-	F	1		0
1	144448846	-	F	1		0
1	144448860	-	F	1		0
1	144891395	-	F	1		0
1	144891416	-	FF	2		0
1	144891439	-	F	1		0
1	144891440	-	F	1		0
1	144891447	-	F	1		0
1	144891450	-	F	1		0
1	144891455	-	F	1		0
1	144891456	-	F	1		0
1	144897161	-	F	1		0
1	144897164	-	F	1		0
1	144897167	-	F	1		0
1	144897170	-	F	1		0
1	144897173	-	F	1		0
1	144897185	-	F	1		0
1	144897187	-	F	1		0
1	144897188	-	F	1		0
1	144897190	-	F	1		0
1	144897193	-	F	1		0
1	144897197	-	F	1		0
1	144897203	-	F	1		0
1	144897204	-	F	1		0
1	144897206	-	F	1		0
1	144897207	-	F	1		0
1	144897214	-	F	1		0
1	144897215	-	F	1		0
1	145096871	+		0	F	1
1	145096877	+		0	F	1
1	145096883	+		0	F	1
1	145096888	+		0	F	1
1	145096889	+		0	F	1
1	145096892	+		0	F	1
1	145096893	+		0	F	1
1	145096901	+		0	F	1
1	145096907	+		0	F	1
1	145096914	+		0	F	1
1	145096920	+		0	F	1
1	145099048	+	F	1		0
1	145099051	+	F	1		0
1	145099053	+	F	1		0
1	145103013	+	F	1		0
1	145103026	+	F	1		0
1	145103038	+	F	1		0
1	145103039	+	F	1		0
1	145103048	+	F	1		0
1	145103049	+	F	1		0
1	145103053	+	F	1		0
1	145103056	+	F	1		0
1	145304196	-	F	1		0
1	145304206	-	F	1		0
1	145304207	-	F	1		0
1	145304208	-	F	1		0
1	145304212	-	F	1		0
1	145304216	-	F	1		0
1	145304217	-	F	1		0
1	145304218	-	F	1		0
1	145304225	-	F	1		0
1	145304226	-	F	1		0
1	145304231	-	F	1		0
1	145304232	-	F	1		0
1	145317844	-	F	1		0
1	146070326	-	F	1		0
1	146070327	-	F	1		0
1	146070328	-	F	1		0
1	146070329	-	F	1		0
1	146070333	-	F	1		0
1	146070334	-	:	1		0
1	146070336	-	F	1		0
1	146070337	-	:	1		0
1	146070338	-	F	1		0
1	146070343	-	F	1		0
1	146164946	-	F	1		0
1	146164947	-	F	1		0
1	146164950	-	F	1		0
1	146164952	-	F	1		0
1	146164953	-	F	1		0
1	146164965	-	F	1		0
1	146164966	-	F	1		0
1	146164967	-	F	1		0
1	146164968	-	F	1		0
1	146164973	-	F	1		0
1	146164976	-	F	1		0
1	146949522	+	F	1		0
1	146949534	+	F	1		0
1	146949538	+	F	1		0
1	146949540	+	F	1		0
1	146949541	+	F	1		0
1	146949546	+	F	1		0
1	146949554	+	F	1		0
1	146949556	+	F	1		0
1	146949558	+	F	1		0
1	146949560	+	F	1		0
1	146949563	+	:	1		0
1	146949564	+	F	1		0
1	146949571	+	F	1		0
1	146949573	+	F	1		0
1	146949578	+	F	1		0
1	146949579	+	F	1		0
1	146995337	+	F	1		0
1	146995350	+	F	1		0
1	146995352	+	F	1		0
1	146995353	+	F	1		0
1	146995357	+	F	1		0
1	146995360	+	F	1		0
1	146995363	+	F	1		0
1	146995375	+	F	1		0
1	146995377	+	F	1		0
1	146995382	+	F	1		0
1	146995387	+	F	1		0
1	146995390	+	F	1		0
1	147203762	-	F	1		0
1	147203773	-	F	1		0
1	147203784	-	F	1		0
1	147224025	+	F	1		0
1	147224027	+	F	1		0
1	147224029	+	F	1		0
1	147224034	+	F	1		0
1	147224039	+	F	1		0
1	147224040	+	F	1		0
1	147224041	+	F	1		0
1	147224044	+	F	1		0
1	147224048	+	F	1		0
1	148117647	-	F	1		0
1	148117648	-	F	1		0
1	148117649	-	F	1		0
1	148117654	-	F	1		0
1	148117658	-	F	1		0
1	148117659	-	F	1		0
1	148117667	-	F	1		0
1	148117668	-	F	1		0
1	148117670	-	F	1		0
1	148117672	-	F	1		0
1	148117674	-	F	1		0
1	148117675	-	F	1		0
1	148117677	-	F	1		0
1	148117678	-	F	1		0
1	148117679	-	F	1		0
1	148117683	-	F	1		0
1	148117684	-	F	1		0
1	148117686	-	F	1		0
1	148117689	-	F	1		0
1	148138634	-	F	1		0
1	148138636	-	F	1		0
1	148138639	-	F	1		0
1	148138645	-	F	1		0
1	148138651	-	F	1		0
1	148138657	-	F	1		0
1	148138658	-	F	1		0
1	148138659	-	F	1		0
1	148138661	-	F	1		0
1	148138666	-	F	1		0
1	148138667	-	F	1		0
1	148138668	-	F	1		0
1	148138671	-	F	1		0
1	148138672	-	F	1		0
1	148586318	-	F	1		0
1	148586319	-	F	1		0
1	148586324	-	F	1		0
1	148586330	-	F	1		0
1	148586331	-	F	1		0
1	148586332	-	F	1		0
1	148586337	-	F	1		0
1	148586341	-	F	1		0
1	148586342	-	F	1		0
1	148586350	-	F	1		0
1	148586351	-	F	1		0
1	148586353	-	F	1		0
1	148586355	-	F	1		0
1	148586357	-	F	1		0
1	148586358	-	F	1		0
1	148586360	-	F	1		0
1	148586361	-	F	1		0
1	148586362	-	F	1		0
1	148640021	-	F	1		0
1	148640028	-	F	1		0
1	148640030	-	F	1		0
1	148640036	-	F	1		0
1	148640038	-	F	1		0
1	148640039	-	F	1		0
1	148640042	-	F	1		0
1	148640043	-	F	1		0
1	149079082	-	F	1		0
1	149079083	-	F	1		0
1	149079084	-	F	1		0
1	149079089	-	F	1		0
1	149079093	-	F	1		0
1	149079094	-	F	1		0
1	149079102	-	F	1		0
1	149079103	-	F	1		0
1	149079105	-	F	1		0
1	149079107	-	F	1		0
1	149079109	-	F	1		0
1	149079110	-	F	1		0
1	149079112	-	F	1		0
1	149079113	-	F	1		0
1	149079114	-	F	1		0
1	149506646	+	F	1		0
1	149506648	+	F	1		0
1	149506651	+	F	1		0
1	149506654	+	F	1		0
1	149506665	+	F	1		0
1	149506681	+	F	1		0
1	149555651	+	F	1		0
1	149555654	+	F	1		0
1	149555659	+	F	1		0
1	149555675	+	F	1		0
1	149555676	+	F	1		0
1	149555677	+	F	1		0
1	149555678	+	F	1		0
1	149555687	+	F	1		0
1	149555688	+	F	1		0
1	149555690	+	F	1		0
1	149555693	+	F	1		0
1	149617183	+	F	1		0
1	149617184	+	F	1		0
1	149617186	+	F	1		0
1	149617193	+	F	1		0
1	149617200	+	F	1		0
1	149617204	+	F	1		0
1	149617205	+	F	1		0
1	149617206	+	F	1		0
1	149617207	+	F	1		0
1	149617218	+	F	1		0
1	149617224	+	F	1		0
1	149617235	+	F	1		0
1	149859566	-	F	1		0
1	149859571	-	F	1		0
1	149859578	-	F	1		0
1	149859580	-	F	1		0
1	149859584	-	F	1		0
1	149859587	-	F	1		0
1	149859596	-	F	1		0
1	149859599	-	F	1		0
1	149859609	-	F	1		0
1	150053888	+	,	1		0
1	150053889	+	F	1		0
1	150053895	+	F	1		0
1	150053909	+	F	1		0
1	150053910	+	F	1		0
1	150053917	+	F	1		0
1	150053925	+	F	1		0
1	150053931	+	F	1		0
1	150053938	+	F	1		0
1	151482954	+	F	1		0
1	151482961	+	F	1		0
1	151482962	+	F	1		0
1	151482963	+	F	1		0
1	151482966	+	F	1		0
1	151482967	+	F	1		0
1	151482969	+	F	1		0
1	151482971	+	F	1		0
1	151482978	+	F	1		0
1	151482993	+	F	1		0
1	151483001	+	F	1		0
1	151483002	+	F	1		0
1	151483003	+	F	1		0
1	151483019	+	F	1		0
1	151483026	+	F	1		0
1	151483027	+	F	1		0
1	151483033	+	F	1		0
1	152033748	-	F	1		0
1	152033755	-	F	1		0
1	152033756	-	F	1		0
1	152033757	-	F	1		0
1	152033762	-	F	1		0
1	152033765	-	F	1		0
1	152033770	-	F	1		0
1	152033775	-	F	1		0
1	152033781	-	F	1		0
1	152033784	-	F	1		0
1	152033785	-	F	1		0
1	152033786	-	F	1		0
1	152033789	-	F	1		0
1	152033790	-	F	1		0
1	152033792	-	F	1		0
1	152033799	-	F	1		0
1	153225727	+	FF	2		0
1	153225728	+	FF	2		0
1	153225737	+	FF	2		0
1	153225738	+	FF	2		0
1	153225741	+	:F	2		0
1	153225752	+	FF	2		0
1	153225753	+	FF	2		0
