ref	pos	strand	convertedBaseCount	unconvertedBaseCount
11	119022755	+	1	0
11	119022765	+	1	0
11	119022771	+	1	0
11	119022773	+	1	0
11	119022774	+	1	0
11	119022777	+	1	0
11	119022781	+	1	0
11	119022782	+	1	0
11	119022783	+	1	0
11	119022786	+	1	0
11	119022789	+	1	0
11	123018183	+	1	0
11	123018193	+	1	0
11	123018194	+	1	0
11	123018212	+	1	0
11	123018213	+	1	0
11	123057637	-	1	0
11	123057655	-	2	0
11	123057661	-	2	0
11	123057667	-	2	0
11	123057672	-	2	0
11	123057679	-	1	0
11	123057680	-	1	0
11	123058266	-	1	0
11	123058270	-	1	0
11	123058273	-	1	0
11	123058291	-	1	0
11	123058296	-	1	0
11	123058305	-	1	0
11	123058427	-	1	0
11	123058432	-	1	0
11	123058442	-	1	0
11	123058449	-	1	0
11	123058450	-	1	0
11	123058458	-	1	0
11	123059784	-	1	0
11	123059788	-	1	0
11	123059796	-	1	0
11	123059799	-	1	0
11	123059803	-	1	0
11	123059804	-	1	0
11	123059806	-	1	0
11	123059807	-	1	0
11	123059809	-	1	0
11	123059817	-	1	0
11	123059825	-	1	0
11	123059834	-	1	0
11	123059837	-	1	0
11	124634056	+	1	0
11	124634065	+	1	0
11	124634070	+	1	0
11	124634072	+	1	0
11	124634078	+	1	0
11	124634080	+	1	0
11	124634082	+	1	0
11	124634084	+	1	0
11	124634085	+	1	0
11	124634092	+	1	0
11	124634093	+	1	0
11	124634094	+	1	0
12	3211807	-	1	0
12	3211822	-	1	0
12	3211825	-	1	0
12	3211828	-	1	0
12	3211829	-	1	0
12	3211834	-	1	0
12	3211835	-	1	0
12	3211836	-	1	0
12	3211837	-	1	0
12	3211842	-	1	0
12	3211848	-	1	0
12	3211849	-	1	0
12	3211851	-	1	0
12	3211861	-	1	0
12	4099100	+	1	0
12	4099106	+	1	0
12	4099115	+	1	0
12	4099124	+	1	0
12	4099131	+	1	0
12	4099139	+	1	0
12	4099140	+	1	0
12	4099147	+	1	0
12	4669772	+	1	0
12	4669783	+	1	0
12	4669784	+	1	0
12	4669790	+	1	0
12	4669791	+	1	0
12	4685297	+	1	0
12	4685298	+	1	0
12	4685306	+	1	0
12	6536512	+	1	0
12	6536513	+	1	0
12	6536518	+	1	0
12	6536520	+	1	0
12	6536521	+	1	0
12	6536526	+	1	0
12	6536529	+	1	0
12	6536536	+	1	0
12	6536538	+	1	0
12	6536559	+	1	0
12	6536560	+	1	0
12	6536563	+	1	0
12	6536569	+	1	0
12	6536570	+	1	0
12	6536571	+	1	0
12	6536572	+	1	0
12	6536575	+	1	0
12	6536581	+	1	0
12	6536582	+	1	0
12	6536723	+	1	0
12	6536728	+	1	0
12	6536730	+	1	0
12	6536731	+	1	0
12	6536734	+	1	0
12	6536739	+	1	0
12	6536746	+	1	0
12	6536753	+	1	0
12	6536758	+	1	0
12	6536761	+	1	0
12	6536771	+	1	0
12	6536772	+	1	0
12	6536773	+	1	0
12	6536776	+	1	0
12	6536778	+	1	0
12	6536779	+	1	0
12	6536782	+	1	0
12	6536785	+	1	0
12	6536786	+	1	0
12	6536927	+	2	0
12	6536928	+	2	0
12	6536929	+	2	0
12	6536931	+	2	0
12	6536932	+	2	0
12	6536938	+	2	0
12	6536947	+	2	0
12	6536952	+	3	0
12	6536956	+	3	0
12	6536958	+	3	0
12	6536965	+	3	0
12	6536968	+	2	0
12	6536976	+	1	0
12	6536977	+	1	0
12	6536979	+	1	0
12	6536983	+	1	0
12	6536986	+	1	0
12	6536989	+	1	0
12	6536991	+	1	0
12	6536992	+	1	0
12	6537006	+	1	0
12	6537102	+	1	0
12	6537104	+	1	0
12	6537110	+	1	0
12	6537120	+	1	0
12	6537121	+	1	0
12	6537130	+	1	0
12	6537133	+	1	0
12	6537136	+	1	0
12	6537138	+	1	0
12	6537141	+	1	0
12	6537142	+	1	0
12	6537143	+	1	0
12	6537144	+	1	0
12	6537145	+	1	0
12	6537147	+	1	0
12	6537317	+	1	0
12	6537318	+	1	0
12	6537321	+	1	0
12	6537323	+	1	0
12	6537324	+	1	0
12	6537326	+	1	0
12	6537327	+	1	0
12	6537330	+	1	0
12	6537333	+	1	0
12	6537338	+	1	0
12	6537340	+	1	0
12	6537341	+	1	0
12	6537342	+	1	0
12	6537343	+	1	0
12	6537347	+	1	0
12	6537348	+	1	0
12	6537354	+	1	0
12	6537357	+	1	0
12	6537358	+	1	0
12	6537363	+	1	0
12	6537366	+	1	0
12	6537375	+	1	0
12	6537385	+	1	0
12	6537387	+	1	0
12	6537585	+	1	0
12	6537586	+	1	0
12	6537588	+	1	0
12	6537592	+	1	0
12	6537593	+	1	0
12	7812849	-	1	0
12	7812855	-	1	0
12	7812856	-	1	0
12	7812857	-	1	0
12	7812858	-	1	0
12	7812861	-	1	0
12	7812864	-	1	0
12	7812865	-	1	0
12	7812876	-	1	0
12	7812878	-	1	0
12	7812886	-	1	0
12	8081155	-	1	0
12	8081199	-	1	0
12	8081200	-	1	0
12	8081227	-	1	0
12	8081230	-	1	0
12	8081231	-	1	0
12	8081238	-	1	0
12	8081241	-	1	0
12	8081283	-	1	0
12	8081284	-	1	0
12	8081288	-	1	0
12	8081291	-	1	0
12	8081301	-	1	0
12	8081306	-	1	0
12	8081308	-	1	0
12	8081312	-	1	0
12	8111289	+	1	0
12	8111290	+	1	0
12	8111293	+	1	0
12	8111294	+	1	0
12	8111296	+	1	0
12	8111299	+	1	0
12	8111300	+	1	0
12	8111303	+	1	0
12	8111304	+	1	0
12	8111311	+	1	0
12	8111320	+	1	0
12	8111324	+	1	0
12	8111328	+	1	0
12	8111330	+	1	0
12	8111331	+	1	0
12	8111333	+	1	0
12	8111334	+	1	0
12	8111336	+	1	0
12	8111337	+	1	0
12	8111339	+	1	0
12	8461053	+	1	0
12	8461054	+	1	0
12	8461058	+	1	0
12	8461060	+	1	0
12	8461061	+	1	0
12	8461062	+	1	0
12	8461070	+	1	0
12	8461072	+	1	0
12	8461073	+	1	0
12	8461077	+	1	0
12	8461078	+	1	0
12	8461082	+	1	0
12	8461083	+	1	0
12	8461085	+	1	0
12	8461089	+	1	0
12	8461091	+	1	0
12	8461107	+	1	0
12	8936871	+	1	0
12	8936876	+	1	0
12	8936878	+	1	0
12	8936879	+	1	0
12	8936887	+	1	0
12	8936893	+	1	0
12	8936905	+	1	0
12	8936907	+	1	0
12	8936908	+	1	0
12	8936909	+	1	0
12	8936910	+	1	0
12	9695356	+	1	0
12	9695358	+	1	0
12	9695359	+	1	0
12	9695362	+	1	0
12	9695363	+	1	0
12	9695375	+	2	0
12	9695377	+	2	0
12	9695378	+	2	0
12	9695380	+	2	0
12	9695381	+	2	0
12	9695382	+	2	0
12	9695394	+	2	0
12	9695401	+	2	0
12	9695407	+	2	0
12	9695413	+	1	0
12	9695414	+	1	0
12	9695415	+	1	0
12	9695416	+	1	0
12	9695417	+	1	0
12	9695895	+	1	0
12	9695903	+	1	0
12	9695915	+	1	0
12	9695917	+	1	0
12	9695918	+	1	0
12	9695930	+	1	0
12	9696068	+	1	0
12	9696074	+	1	0
12	9696084	+	1	0
12	9696092	+	1	0
12	9696100	+	1	0
12	9696424	+	1	0
12	9696429	+	1	0
12	10507034	+	1	0
12	10507040	+	1	0
12	10507043	+	1	0
12	10507046	+	1	0
12	10507055	+	1	0
12	10507057	+	1	0
12	10507059	+	1	0
12	12851222	+	1	0
12	12851226	+	1	0
12	12851227	+	1	0
12	12851233	+	1	0
12	12851237	+	1	0
12	12851238	+	1	0
12	12851247	+	1	0
12	15883571	+	1	0
12	15883578	+	1	0
12	15883589	+	1	0
12	16990665	+	1	0
12	16990666	+	1	0
12	16990936	+	2	0
12	16990944	+	2	0
12	16990945	+	2	0
12	16990946	+	2	0
12	16990947	+	2	0
12	16990952	+	2	0
12	16990954	+	2	0
12	16990960	+	2	0
12	16990963	+	2	0
12	16990966	+	2	0
12	16990972	+	3	0
12	16990980	+	3	0
12	16990986	+	3	0
12	16990989	+	2	0
12	16990991	+	2	0
12	16990995	+	2	0
12	16990999	+	1	0
12	16991004	+	1	0
12	16991008	+	1	0
12	16991009	+	1	0
12	16991043	+	1	0
12	16991050	+	1	0
12	16991052	+	1	0
12	16991053	+	1	0
12	16991565	+	1	0
12	16991567	+	2	0
12	16991570	+	2	0
12	16991571	+	2	0
12	16991578	+	2	0
12	16991587	+	2	0
12	16991590	+	2	0
12	16991596	+	2	0
12	16991602	+	2	0
12	16991607	+	2	0
12	16991611	+	1	0
12	16991670	+	2	0
12	16991673	+	3	0
12	16991677	+	3	0
12	16991680	+	5	0
12	16991682	+	5	0
12	16991685	+	5	0
12	16991687	+	5	0
12	16991698	+	5	0
12	16991699	+	5	0
12	16991704	+	5	0
12	16991705	+	5	0
12	16991708	+	5	0
12	16991709	+	5	0
12	16991713	+	5	0
12	16991714	+	4	0
12	16991724	+	2	0
12	16991728	+	2	0
12	16991733	+	1	0
12	16991734	+	1	0
12	16991735	+	1	0
12	16991741	+	1	0
12	16991750	+	1	0
12	16991752	+	1	0
12	16991754	+	1	0
12	16991757	+	2	0
12	16991759	+	2	0
12	16991761	+	2	0
12	16991763	+	2	0
12	16991766	+	2	0
12	16991770	+	2	0
12	16991778	+	1	0
12	16991783	+	1	0
12	16991801	+	2	0
12	16991803	+	1	0
12	16991808	+	2	0
12	16991819	+	1	0
12	16991827	+	1	0
12	19089556	+	1	0
12	19089557	+	1	0
12	19089566	+	1	0
12	19089576	+	1	0
12	19089577	+	1	0
12	19089578	+	1	0
12	19089579	+	1	0
12	19089583	+	1	0
12	19089788	+	1	0
12	19089790	+	1	0
12	19089791	+	1	0
12	19089793	+	1	0
12	19089815	+	1	0
12	19089816	+	1	0
12	19089818	+	1	0
12	19089819	+	1	0
12	19089820	+	1	0
12	19456511	-	3	0
12	19456516	-	3	0
12	19456524	-	3	0
12	19456528	-	4	0
12	19456531	-	4	0
12	19456533	-	4	0
12	19456535	-	3	0
12	19456537	-	3	0
12	19456540	-	3	0
12	19456542	-	3	0
12	19456544	-	2	0
12	19456545	-	2	0
12	19456553	-	1	0
12	19456558	-	1	0
12	19456559	-	1	0
12	19456560	-	1	0
12	19456561	-	1	0
12	19456566	-	1	0
12	19456570	-	1	0
12	19456800	-	1	0
12	19456813	-	1	0
12	19456814	-	1	0
12	19456818	-	1	0
12	19456820	-	1	0
12	19456828	-	1	0
12	19456838	-	1	0
12	19456839	-	1	0
12	19456846	-	1	0
12	19456847	-	1	0
12	19456852	-	1	0
12	28564930	-	1	0
12	28564934	-	1	0
12	28564936	-	1	0
12	28564944	-	1	0
12	28564945	-	1	0
12	28564950	-	1	0
12	28564951	-	1	0
12	28564956	-	1	0
12	28564960	-	1	0
12	28564964	-	1	0
12	31102248	+	1	0
12	31102249	+	1	0
12	31102255	+	1	0
12	31102256	+	1	0
12	31102263	+	1	0
12	31102265	+	1	0
12	31102267	+	1	0
12	31102269	+	1	0
12	31102270	+	1	0
12	31102279	+	1	0
12	31102285	+	1	0
12	31102288	+	1	0
12	31791377	-	1	0
12	31791378	-	1	0
12	31791382	-	1	0
12	31791391	-	1	0
12	31791400	-	1	0
12	31791411	-	1	0
12	31791412	-	1	0
12	31791418	-	1	0
12	38078910	-	1	0
12	38078918	-	1	0
12	42636959	-	1	0
12	42636966	-	1	0
12	42636970	-	1	0
12	42636975	-	1	0
12	42636980	-	1	0
12	42636981	-	1	0
12	42636982	-	1	0
12	42636983	-	1	0
12	42636986	-	1	0
12	42679012	-	1	0
12	42679013	-	1	0
12	42679014	-	1	0
12	42679029	-	1	0
12	42679032	-	1	0
12	42679035	-	1	0
12	42679036	-	1	0
12	42679041	-	2	0
12	42679042	-	2	0
12	42679043	-	2	0
12	42679044	-	2	0
12	42679049	-	2	0
12	42679055	-	2	0
12	42679056	-	2	0
12	42679068	-	2	0
12	42679070	-	1	0
12	43660005	+	1	0
12	43660008	+	1	0
12	43660011	+	1	0
12	43660017	+	1	0
12	43660025	+	1	0
12	43660031	+	1	0
12	43660034	+	1	0
12	43660036	+	1	0
12	43660040	+	1	0
12	43660044	+	1	0
12	43660064	+	1	0
12	43660067	+	1	0
12	43660908	+	1	0
12	43660911	+	1	0
12	43660912	+	1	0
12	43660915	+	1	0
12	43660928	+	1	0
12	43660929	+	1	0
12	43660933	+	1	0
12	43660937	+	1	0
12	43660938	+	1	0
12	43660939	+	1	0
12	43660954	+	1	0
12	43660957	+	1	0
12	43660959	+	1	0
12	43804523	-	1	0
12	43804538	-	1	0
12	43804539	-	1	0
12	43804544	-	1	0
12	43804545	-	1	0
12	43804550	-	1	0
12	45062877	-	1	0
12	45062899	-	1	0
12	45062904	-	1	0
12	45062913	-	1	0
12	49128917	-	2	0
12	49128920	-	2	0
12	49128924	-	2	0
12	49128925	-	2	0
12	49128927	-	2	0
12	49128932	-	2	0
12	49128933	-	2	0
12	49128937	-	1	1
12	49129244	-	2	0
12	49129248	-	3	0
12	49129250	-	3	0
12	49129256	-	3	0
12	49129257	-	3	0
12	49129268	-	3	0
12	49129269	-	2	0
12	49129275	-	1	0
12	49129284	-	1	0
12	49129508	-	1	0
12	49129510	-	1	0
12	49129511	-	1	0
12	49129512	-	1	0
12	49129519	-	1	0
12	49129532	-	1	0
12	49129536	-	1	0
12	49129537	-	1	0
12	49129538	-	1	0
12	49129539	-	1	0
12	49129582	-	1	0
12	49129583	-	1	0
12	49129585	-	1	0
12	49129603	-	1	0
12	49129604	-	1	0
12	49129609	-	2	0
12	49129616	-	2	0
12	49129617	-	2	0
12	49129623	-	2	0
12	49129624	-	2	0
12	49129630	-	2	0
12	49129631	-	2	0
12	49129632	-	2	0
12	49129635	-	1	0
12	49129636	-	1	0
12	49129639	-	1	0
12	49129642	-	1	0
12	49129644	-	1	0
12	49129650	-	1	0
12	49129651	-	1	0
12	49129654	-	1	0
12	49129657	-	1	0
12	49129659	-	1	0
12	49129675	-	1	0
12	49129683	-	1	0
12	49129684	-	1	0
12	49129691	-	1	0
12	49129695	-	1	0
12	49129696	-	1	0
12	49129702	-	1	0
12	49129704	-	1	0
12	49129705	-	1	0
12	49129708	-	1	0
12	49129709	-	1	0
12	49129711	-	1	0
12	49129714	-	1	0
12	49185827	-	1	0
12	49185830	-	1	0
12	49185832	-	1	0
12	49185833	-	1	0
12	49185840	-	1	0
12	49185841	-	1	0
12	49185842	-	1	0
12	49185843	-	1	0
12	49185845	-	1	0
12	49185848	-	1	0
12	49185849	-	1	0
12	49185850	-	1	0
12	49185857	-	1	0
12	49185859	-	1	0
12	49185867	-	1	0
12	49185985	-	1	0
12	49185988	-	2	0
12	49185989	-	2	0
12	49186312	-	2	0
12	49186316	-	2	0
12	49186318	-	2	0
12	49186324	-	2	0
12	49186325	-	2	0
12	49186334	-	2	0
12	49186336	-	2	0
12	49186337	-	2	0
12	49186343	-	1	0
12	49186352	-	1	0
12	49186615	-	1	0
12	49186619	-	1	0
12	49186621	-	1	0
12	49186622	-	1	0
12	49186623	-	1	0
12	49186630	-	1	0
12	49186643	-	2	0
12	49186647	-	2	0
12	49186648	-	2	0
12	49186649	-	2	0
12	49186650	-	2	0
12	49186656	-	2	0
12	49186660	-	2	0
12	49186720	-	1	0
12	49186727	-	1	0
12	49186728	-	1	0
12	49186734	-	1	0
12	49186735	-	1	0
12	49186741	-	2	0
12	49186742	-	2	0
12	49186743	-	2	0
12	49186746	-	2	0
12	49186747	-	2	0
12	49186750	-	2	0
12	49186753	-	2	0
12	49186755	-	2	0
12	49186761	-	2	0
12	49186762	-	2	0
12	49186765	-	2	0
12	49186768	-	2	0
12	49186770	-	2	0
12	49186777	-	2	0
12	49186780	-	2	0
12	49186781	-	2	0
12	49186786	-	3	0
12	49186794	-	2	0
12	49186795	-	2	0
12	49186802	-	1	0
12	49186806	-	1	0
12	49186807	-	1	0
12	49186813	-	1	0
12	49186815	-	1	0
12	49186816	-	1	0
12	49269485	+	1	0
12	49269491	+	1	0
12	49269492	+	1	0
12	49269496	+	1	0
12	49269503	+	1	0
12	49269504	+	1	0
12	49269512	+	1	0
12	49269517	+	1	0
12	49269518	+	1	0
12	49269521	+	1	0
12	49269528	+	1	0
12	49269530	+	1	0
12	49269537	+	1	0
12	49269543	+	1	0
12	49269545	+	1	0
12	49269548	+	1	0
12	49269551	+	1	0
12	49269552	+	1	0
12	49269555	+	1	0
12	49269556	+	1	0
12	49269557	+	1	0
12	49269563	+	1	0
12	49269564	+	1	0
12	49269570	+	1	0
12	49269571	+	1	0
12	49269578	+	1	0
12	49269583	+	1	0
12	49269584	+	1	0
12	49269668	+	1	0
12	49269675	+	1	0
12	49269676	+	1	0
12	49269677	+	1	0
12	49269679	+	1	0
12	49269683	+	1	0
12	49269836	+	1	0
12	49269838	+	1	0
12	49269840	+	1	0
12	49269844	+	1	0
12	49269846	+	1	0
12	49269850	+	1	0
12	49269851	+	1	0
12	49269853	+	1	0
12	49269854	+	1	0
12	49269974	+	1	0
12	49272254	+	2	0
12	49272258	+	2	0
12	49272259	+	2	0
12	49272264	+	2	0
12	49272266	+	2	0
12	49272267	+	2	0
12	49272271	+	2	0
12	49272274	+	2	0
12	49272279	+	2	0
12	49272282	+	2	0
12	49272291	+	1	0
12	49272292	+	1	0
12	50365844	+	1	0
12	50365847	+	1	0
12	50365855	+	1	0
12	50365864	+	1	0
12	50365865	+	1	0
12	50365873	+	1	0
12	51712978	-	1	0
12	51712980	-	1	0
12	51712981	-	1	0
12	51712985	-	1	0
12	51712994	-	1	0
12	51712999	-	1	0
12	51713003	-	1	0
12	51713004	-	1	0
12	51713005	-	1	0
12	51713422	-	1	0
12	51713424	-	1	0
12	51713426	-	1	0
12	51713428	-	1	0
12	51713430	-	1	0
12	52898828	-	1	0
12	52898829	-	1	0
12	52898831	-	1	0
12	52898834	-	1	0
12	52898835	-	1	0
12	52898846	-	1	0
12	52898847	-	1	0
12	52898851	-	1	0
12	52900624	-	1	0
12	52900625	-	1	0
12	52900629	-	1	0
12	52900638	-	1	0
12	52900639	-	1	0
12	52900641	-	1	0
12	52900643	-	1	0
12	52900650	-	1	0
12	52900660	-	1	0
12	52902034	-	1	0
12	52902035	-	1	0
12	52902042	-	1	0
12	52902049	-	1	0
12	52902054	-	1	0
12	52902057	-	1	0
12	52902063	-	1	0
12	52902064	-	1	0
12	52902069	-	1	0
12	52904661	-	1	0
12	52904667	-	1	0
12	52904670	-	1	0
12	52904671	-	1	0
12	52904673	-	1	0
12	52904674	-	1	0
12	52949263	+	1	0
12	52949266	+	1	0
12	52949268	+	1	0
12	52949271	+	1	0
12	52949272	+	1	0
12	52949275	+	1	0
12	52949278	+	1	0
12	52949283	+	1	0
12	52949287	+	1	0
12	52949289	+	1	0
12	52949296	+	1	0
12	52949298	+	1	0
12	52949431	+	1	0
12	52949432	+	1	0
12	52949437	+	1	0
12	52949440	+	1	0
12	52949441	+	1	0
12	52949443	+	1	0
12	52949444	+	1	0
12	52949448	+	1	0
12	52949449	+	1	0
12	52949451	+	1	0
12	52949455	+	1	0
12	52949456	+	1	0
12	52949461	+	1	0
12	52949473	+	1	0
12	52949474	+	1	0
12	52949586	+	1	0
12	52949588	+	1	0
12	52950330	+	1	0
12	52950333	+	1	0
12	52950335	+	1	0
12	52950341	+	1	0
12	52950348	+	2	0
12	52950353	+	2	0
12	52950354	+	2	0
12	52950355	+	2	0
12	52950357	+	2	0
12	52950360	+	2	0
12	52950364	+	2	0
12	52950367	+	2	0
12	52950375	+	2	0
12	52950380	+	2	0
12	52950381	+	2	0
12	52950382	+	2	0
12	52950385	+	2	0
12	52950389	+	1	0
12	52950408	+	1	0
12	52950758	+	1	0
12	52950763	+	1	0
12	52950767	+	1	0
12	52950768	+	1	0
12	52950772	+	1	0
12	52950774	+	1	0
12	52950775	+	1	0
12	52950779	+	1	0
12	52950789	+	1	0
12	52951567	+	1	0
12	52951572	+	1	0
12	52951576	+	1	0
12	52951579	+	1	0
12	52951580	+	1	0
12	52951584	+	1	0
12	52951585	+	1	0
12	52951586	+	1	0
12	52951594	+	1	0
12	52951598	+	1	0
12	52951602	+	1	0
12	52951604	+	1	0
12	53006491	+	1	0
12	53006492	+	1	0
12	53006494	+	1	0
12	53016473	+	1	0
12	53016500	+	1	0
12	53016504	+	1	0
12	53016506	+	1	0
12	53016507	+	1	0
12	53016508	+	1	0
12	53016512	+	1	0
12	53016516	+	2	0
12	53016520	+	2	0
12	53016524	+	2	0
12	53016539	+	1	0
12	53016552	+	1	0
12	53016554	+	1	0
12	53016555	+	1	0
12	53016563	+	1	0
12	53016564	+	1	0
12	53016568	+	1	0
12	53016569	+	1	0
12	53016573	+	1	0
12	53021849	+	1	0
12	53021851	+	1	0
12	53022494	+	1	0
12	53022504	+	1	0
12	53022508	+	1	0
12	53022515	+	1	0
12	53022516	+	1	0
12	53028118	+	1	0
12	53028122	+	1	0
12	53028131	+	1	0
12	53028135	+	1	0
12	53028142	+	1	0
12	53028144	+	1	0
12	53028145	+	1	0
12	53037550	+	1	0
12	53037561	+	1	0
12	53037568	+	1	0
12	53037572	+	1	0
12	53037573	+	1	0
12	53037574	+	1	0
12	53037576	+	1	0
12	53037577	+	1	0
12	53037580	+	1	0
12	53040452	+	1	0
12	53040476	+	1	0
12	53040484	+	1	0
12	53040486	+	1	0
12	53040487	+	1	0
12	53040491	+	1	0
12	53040497	+	1	0
12	53040498	+	1	0
12	53446445	+	1	0
12	53446449	+	1	0
12	53446466	+	1	0
12	53446472	+	1	0
12	53446476	+	1	0
12	53446477	+	1	0
12	53446478	+	1	0
12	53446479	+	1	0
12	53446482	+	1	0
12	53446486	+	1	0
12	53446487	+	1	0
12	53471717	+	1	0
12	53471721	+	1	0
12	53471722	+	1	0
12	53471723	+	1	0
12	53471735	+	1	0
12	53471738	+	1	0
12	53471746	+	1	0
12	53471753	+	1	0
12	53471754	+	1	0
12	53471757	+	1	0
12	53471759	+	1	0
12	53471765	+	1	0
12	53471768	+	1	0
12	55664760	-	1	0
12	55664766	-	1	0
12	55664767	-	1	0
12	55664773	-	1	0
12	55664774	-	1	0
12	55664776	-	1	0
12	55664777	-	1	0
12	55664778	-	1	0
12	55664782	-	1	0
12	55664784	-	1	0
12	55664789	-	1	0
12	55664791	-	1	0
12	55664792	-	1	0
12	55664794	-	1	0
12	55664796	-	1	0
12	56155098	+	1	0
12	56155104	+	1	0
12	56155105	+	1	0
12	56155110	+	1	0
12	56155113	+	1	0
12	56155114	+	1	0
12	56155125	+	1	0
12	56159642	+	1	0
12	56159645	+	1	0
12	56159646	+	1	0
12	56159690	+	1	0
12	56159692	+	1	0
12	56159693	+	1	0
12	56159700	+	1	0
12	56159702	+	1	0
12	56159708	+	1	0
12	56159709	+	1	0
12	56159717	+	2	0
12	56159718	+	2	0
12	56159719	+	2	0
12	56159720	+	2	0
12	56159992	+	2	0
12	56159997	+	2	0
12	56160004	+	1	0
12	56160006	+	1	0
12	56511453	+	1	0
12	56511462	+	1	0
12	56511467	+	1	0
12	56511476	+	1	0
12	56511480	+	1	0
12	56511485	+	1	0
12	56511486	+	1	0
12	56511492	+	1	0
12	56511493	+	1	0
12	56511595	+	1	0
12	56511598	+	1	0
12	56511600	+	1	0
12	56511618	+	1	0
12	56511620	+	1	0
12	56512559	+	1	0
12	56512560	+	1	0
12	56512561	+	1	0
12	56512564	+	1	0
12	56512579	+	1	0
12	56512582	+	1	0
12	56512594	+	1	0
12	56571727	+	1	0
12	56571730	+	1	0
12	56571732	+	1	0
12	56571736	+	1	0
12	56571737	+	1	0
12	56571739	+	1	0
12	56571740	+	1	0
12	56571741	+	1	0
12	56571743	+	1	0
12	56571747	+	1	0
12	56571758	+	1	0
12	56571764	+	1	0
12	56571776	+	1	0
12	56672999	-	1	0
12	56673020	-	1	0
12	56673023	-	1	0
12	58903198	-	1	0
12	58903200	-	1	0
12	58903226	-	1	0
12	58903232	-	1	0
12	58903235	-	1	0
12	58903242	-	1	0
12	58903253	-	1	0
12	58903257	-	1	0
12	62021688	-	1	0
12	62021689	-	1	0
12	62021690	-	1	0
12	62021691	-	1	0
12	62021699	-	1	0
12	62021700	-	1	0
12	62021701	-	1	0
12	62021705	-	1	0
12	62021714	-	1	0
12	62021717	-	1	0
12	62021718	-	1	0
12	62021719	-	1	0
12	62021726	-	1	0
12	62021727	-	1	0
12	62021730	-	1	0
12	62021734	-	1	0
12	62022034	-	1	0
12	62022041	-	1	0
12	62022051	-	1	0
12	62022058	-	1	0
12	62022059	-	1	0
12	62965570	+	1	0
12	62965575	+	1	0
12	62965584	+	1	0
12	62965587	+	1	0
12	62965588	+	1	0
12	62965590	+	1	0
12	62965592	+	1	0
12	62965599	+	1	0
12	62965600	+	1	0
12	64433511	+	1	0
12	64433514	+	1	0
12	64433525	+	1	0
12	64433534	+	1	0
12	64433545	+	1	0
12	64433550	+	1	0
12	64433554	+	1	0
12	64433555	+	1	0
12	64433558	+	1	0
12	64433562	+	1	0
12	64433566	+	1	0
12	64434821	+	1	0
12	64434838	+	1	0
12	64434840	+	1	0
12	68553233	-	1	0
12	68553236	-	1	0
12	68553240	-	1	0
12	68553263	-	1	0
12	68553264	-	1	0
12	68553271	-	1	0
12	68553274	-	1	0
12	68553277	-	1	0
12	68553282	-	1	0
12	68553287	-	1	0
12	68553288	-	1	0
12	68553292	-	1	0
12	76660744	+	1	0
12	76660760	+	1	0
12	76660761	+	2	0
12	76660775	+	2	0
12	76660776	+	2	0
12	76660783	+	2	0
12	76660786	+	2	0
12	76660792	+	2	0
12	76660794	+	2	0
12	76660795	+	2	0
12	76660798	+	2	0
12	76660799	+	2	0
12	76660802	+	2	0
12	76660804	+	2	0
12	76660805	+	2	0
12	76660807	+	2	0
12	76660808	+	2	0
12	76660809	+	2	0
12	76660817	+	2	0
12	76660819	+	2	0
12	76660821	+	2	0
12	76660832	+	1	0
12	76660833	+	1	0
12	76757711	+	1	0
12	78613927	+	1	0
12	78613928	+	1	0
12	78613931	+	1	0
12	78613932	+	1	0
12	78613934	+	1	0
12	78613937	+	1	0
12	78613938	+	1	0
12	78613940	+	1	0
12	78613941	+	1	0
12	78613942	+	1	0
12	78613949	+	1	0
12	78613958	+	1	0
12	78613962	+	1	0
12	78613966	+	1	0
12	78613968	+	1	0
12	78613969	+	1	0
12	78613971	+	1	0
12	78613972	+	1	0
12	78613976	+	1	0
12	79558950	+	1	0
12	91193872	+	1	0
12	91193874	+	1	0
12	91193876	+	1	0
12	91193884	+	1	0
12	91193889	+	1	0
12	91193892	+	1	0
12	91193893	+	1	0
12	91193901	+	1	0
12	91193912	+	1	0
12	92531143	+	1	0
12	92531150	+	1	0
12	92531154	+	1	0
12	92531157	+	1	0
12	92531160	+	1	0
12	92531171	+	1	0
12	92531181	+	1	0
12	92531182	+	1	0
12	92531183	+	1	0
12	92531185	+	1	0
12	92531190	+	1	0
12	92531192	+	1	0
12	93378380	+	1	0
12	93378384	+	1	0
12	93378387	+	1	0
12	93378391	+	1	0
12	93378392	+	1	0
12	93378397	+	1	0
12	93378400	+	1	0
12	93378401	+	1	0
12	93378406	+	1	0
12	93378410	+	1	0
12	93641331	-	1	0
12	93641336	-	1	0
12	93641348	-	1	0
12	93641349	-	1	0
12	93641352	-	1	0
12	93641361	-	1	0
12	93641368	-	1	0
12	93641369	-	1	0
12	93641376	-	1	0
12	93641381	-	1	0
12	93641386	-	1	0
12	96901478	-	1	0
12	96901482	-	1	0
12	96901493	-	2	0
12	96901499	-	2	0
12	96901502	-	2	0
12	96901511	-	2	0
12	96901518	-	2	0
12	96901519	-	2	0
12	96901522	-	2	0
12	96901524	-	2	0
12	97862550	-	1	0
12	97862551	-	1	0
12	97862552	-	1	0
12	97862559	-	1	0
12	97862560	-	1	0
12	97862562	-	1	0
12	97862566	-	1	0
12	97862578	-	1	0
12	97862579	-	1	0
